tc,phi_c,psi,RA,iota,DEC
0.2861531394223823,2.9243945653009953,0.26702440988080656,1.8362416918178197,0.49005069210964425,0.9437115386761746
0.8203216972795973,3.4233159285632166,2.161945572642627,4.39373081084708,1.5172497761597674,0.6381652636746784
0.08350678759240371,0.3747816052514557,4.560729246907764,4.508077442252178,0.5989354483627464,2.9146535986771656
0.455480735956485,0.5625293002805584,5.946034039924978,4.755631369920078,1.6836992391114167,2.066509691615167
0.1275939960882816,4.708107478226459,5.224232610145345,2.368580658997816,1.0226948922418315,0.8510810472091324
0.5698346065481427,0.33932639712345447,4.969712394944777,1.0573856485688593,2.7597516398246826,1.8241472609783675
0.9868540151774372,0.2531174579345454,5.749676324054594,1.3320518902921,2.2179033632976752,2.097109800635656
0.28202457111282964,0.45592418827067294,3.204006993814889,0.1490655289178153,2.0326262265160437,0.892171779928838
0.13174999448934177,2.6195481777164655,1.2815354682086115,1.945267776731796,0.2576432734122517,2.487918797119649
0.8253617465767893,4.4649419907326955,4.501021914854032,3.5831032703618884,1.2669909807823923,1.12250023537172
0.3184251625255863,0.3363502883694822,3.875997086211355,0.07412922745963217,0.3480797530433383,1.9816832289809938
0.3466995571753062,2.896155728453742,0.5108391855594746,5.358581498566428,1.213593876866442,2.6287503607319023
0.9111396866948133,0.5217243493528153,0.5957781675726209,3.897130454735701,1.3508085042633253,1.8825575943367059
0.9021660490451167,3.4268061665506613,1.4021179064637015,4.087956328013315,2.499524882101312,2.367077333040073
0.32983543696299344,0.8329369631340071,3.944981551427581,0.8021726596992365,2.0756542551460706,2.593120457942002
0.4020491804710473,5.806093893628135,5.597065028880077,5.424746764075427,1.426629876288456,0.38534705253136575
0.5681126617167612,1.5194385089485256,2.019420340808525,4.498643758539151,1.6950677169295978,1.986490776678032
0.34941074010310624,4.104860651741465,5.473462277287016,6.1462004980591365,2.6230332507795655,0.3421009200269823
0.5156924567472396,3.4497611360595384,1.118877930414207,5.740802108675504,1.1462894612535028,1.184195479931848
0.3777271762482617,2.7623112440630355,1.7477791814209074,5.163479991967575,0.8179810588736457,0.988947314582876
0.9184184158813283,4.065671602317751,1.4161468251758988,5.790386025788342,1.8340870023490712,1.7576601794790452
0.7578381032237288,4.703100577739599,0.32247153361218417,0.27026797035927147,0.656690820931847,1.7881585172474552
0.9558503795266643,3.8068885341255427,4.949573302119259,0.509363804249373,0.8967003957834829,1.9803515647449632
0.42239088181652085,2.788122605412378,5.457381481153934,5.358163085363562,0.22425795867184517,0.4004773994430865
0.6956740315215231,6.121629552169727,5.228459774054982,3.682450681142716,1.3234926184496896,2.3301864859948096
0.49773811693356784,0.03887880564205388,3.1231692041910737,1.2131079962062215,1.9267661205565911,2.1554187453555262
0.060556969086495216,2.413977416581981,2.0571704024380932,2.254632287654519,1.7101078628401922,2.281244409312069
0.2987274848939375,6.124274843315401,3.418443067774733,4.962323119935499,0.681416596522401,1.2173114759901007
0.04181205588086434,3.1828376008530013,1.2281837531239015,3.817254251129979,0.5198064400604481,1.5573289329140314
0.3062782296960773,3.3438838181770865,3.410017176466126,2.742029881557806,1.9536011896819514,1.5402462604712153
0.9867283297426185,4.363537683247277,0.9077980653087641,5.965826033140278,1.8787372880781805,2.118980059751779
0.11599645430120198,1.4868588171023398,6.192678224710908,4.058778164495868,0.2128320028860599,2.43206538490839
0.38087449083824243,5.741728138322576,2.957592898840074,0.09076467389073672,2.822322946668527,1.1245911064933711
0.7985533656389031,2.5992655910973546,2.291050441530138,5.405304930717748,1.7454925187878456,1.108733971198037
0.21235033510525547,4.974654922806442,1.1661517462812985,3.778345155055371,1.3624039276067117,1.3913382201945241
0.46182129620597645,2.6856728761516164,2.0225721194620054,3.3273704929529697,0.26452875860962083,1.0993043602222425
0.31047998455821835,2.1522745667710823,5.530302825674673,1.9937371996188251,0.8467360113989434,1.9254756598038287
0.33844144712576096,0.0724888083121997,3.4354342043800368,5.882959833689729,1.1777326465365556,2.0996138003227047
0.8727970966240529,2.512859019227698,2.005186456978709,2.465662286501057,2.0439340561080774,1.6392041000685273
0.4344276041168956,5.60360222343718,5.171210432571952,2.4567563872222946,1.0409762677723804,0.39660728827407615
0.8305992218727288,5.663644248755418,3.302189797833122,2.848373264718502,0.5666969568632447,1.1139547959175755
0.9292664303198109,0.3027081316063468,3.062821443014536,2.309125070906669,1.8592133783387228,1.009665422095638
0.7691090057175494,0.8495667360690047,3.447463768278354,4.426337704937975,1.204297841911583,1.376784334078552
0.6422224215528244,3.8094355521378436,2.5125855611750625,5.048222766431303,2.2603734264401476,2.640128968681525
0.6394472615288332,3.190097123541496,3.2074608721813305,4.512217690257824,2.0584620692842335,2.723685401561124
0.35741168983344695,1.5286398176654425,5.34232492576906,0.14129347231570427,1.8509675712285425,2.0519152224259396
0.256080340160754,4.959942417714802,2.4348537940617314,0.25872283595467566,0.834042454177113,1.8456730212199872
0.21842648052654412,2.0687814446730406,5.574865896266812,1.268947353825403,1.5674789734490464,1.402043026911442
0.47644203766660365,5.937958154182222,3.1625216792466535,1.472522063797393,0.40294334549903366,1.2760318143392562
0.31785578805137427,2.608509009029777,0.5785426969087257,2.6073527843426167,2.6350348046692043,0.6790625579266414
0.766186767587846,5.540833530125718,3.7934746417220357,1.975461187461162,0.9652533123314063,2.5472350708783837
0.7900212364001848,2.197538026720893,0.043259175443739126,0.23789995308243,1.4305283588790323,1.651341450358164
0.33172102113474644,0.285685788962677,0.478361690253764,3.295734217306626,2.141104774447795,1.2882984070535075
0.15850846920995265,1.3486546652663292,3.215117501515998,1.3442817678536676,0.8073862372635238,1.789740439258693
0.459787402836644,0.47351168039452135,2.945398012720897,2.9558464593723435,1.906065044734759,2.2591119881743644
0.8729804283668536,0.9330245729904539,6.249103045602641,3.576130256541152,1.4761367033584267,0.6572034462988373
0.35906913200072454,6.2098699698686755,1.507738418289628,0.2843108247005285,2.1818860838157885,1.4873375656853975
0.8157824039587246,6.255943824102168,2.7059602231366866,4.278550393404591,1.1495935804276571,1.078445254374058
0.7326240583463052,2.757662510385654,0.4106135669233311,4.918214129108267,1.5466841224098447,1.2639176919239055
0.6645062749475883,3.412189851637825,3.9157476141060616,2.8695352319326206,0.7558298656215586,1.858357648242827
0.3671463658794857,5.891704119819901,6.21930283745602,1.2032061144910708,1.430556160766154,1.653143168382453
0.17622597772471282,2.752216859822392,0.9812685996133342,1.8111436642351402,0.4770121706636804,3.015278561278848
0.09796851217046687,5.197382701504885,5.3028180288302265,3.9239343670321305,1.3777972576650515,1.8759421497221243
0.5614944188979901,2.801247233937864,4.960211725704007,2.9240432491197197,2.3669460843224144,1.1989662791850961
0.5836337278101148,4.5002757027747915,1.356282998182892,6.203100151907769,2.3422376275922643,1.0809035214083396
0.6107051684375742,2.782510419769928,5.069462315976663,6.130464857413302,0.5164834579447416,0.5452012342701249
0.8538217107464827,1.619427043219388,0.5312211574650307,0.19542264228697523,1.707257691489731,2.442737108385262
0.6470684393340241,1.2335134666205843,3.4617279891556665,2.02718653491131,0.8147242901640862,1.229805493048694
0.5432890348529348,3.606384249222183,3.6832574735501464,5.0657552950654035,0.9672831131545363,1.6502307152154483
0.6851963766538476,1.549236232441519,1.2720033003896107,2.370875277018323,0.8245561448040941,1.6107354269910714
0.36782461904540553,1.8305405539450694,5.44836966601337,3.2227306697688816,0.3710473890126867,2.7755764074289715
0.836678429294348,4.176576077599157,4.727364828549582,0.04601741568128712,0.6412170917838879,0.7495697644243565
0.0029787761690883707,4.693010933741792,6.122977219848424,3.5974728052201588,0.1293184317061716,2.4332922251946183
0.5601375475022038,3.316641377917719,6.255488103663757,5.987014533277606,1.7879489379855271,1.6705072980875333
0.04779866888545037,2.2713847382102257,5.302402810050391,2.0659458144887615,1.661641726106822,1.2593020991095818
0.887243797609281,0.8391104734152558,4.933050047301104,5.40350422103788,1.2319584209590686,1.0401560020953315
0.9466416261060686,3.5279077713714435,1.0645620988165847,4.0529269231713965,1.7196698903772896,0.4635984833296063
0.27324768120608167,0.3574879225441031,0.9310079944866116,5.754506967704132,2.5427468374610425,1.6058381685670289
0.5798515372133678,1.637133846584478,6.191419859451574,0.9352826156445212,2.0238839286917547,0.17363823589388486
0.08837537661890948,1.98403035128223,0.45760291888856086,2.388243257307936,2.9129994034382523,1.6453293048669067
0.5310760128455496,1.9490934495023498,1.5748257163834758,5.043441894606489,2.434160181165014,1.8325127960072862
0.6523809505265231,3.3503204948612146,0.38073003885997825,0.5337535555307287,1.4952197834651002,1.7227234853530746
0.17442574736854044,5.116663580911264,5.742731963219349,5.572214130439392,0.7736965451421931,1.304683254116789
0.6531172677313228,5.923577453584059,5.7986928586786455,3.8399418405006798,1.4688165783046867,0.9665390262509779
0.3232488288883888,3.7466813748248744,0.931290686303573,1.2201768028396511,1.16395451021426,1.248598366957404
0.416267346946675,0.5347996521644514,1.109645205309387,3.2250804718070527,1.0537663821959056,2.3995590367524153
0.9179031821313892,4.815445577863977,6.071217166900154,4.545401140221562,0.9752867027848204,1.006643188653739
0.4351345444867529,4.418074782402399,3.9864730293726893,3.666442174351869,1.05001122090057,0.1376675021864022
0.2768600893642872,4.116760218081721,1.696022280600747,2.278905554860846,1.8171872953227528,1.034867136258606
0.5063870591222024,0.0007000740719881821,2.5482444953807217,2.38191369160591,1.2317250386252743,0.6313240045050631
0.6796311075660852,0.15400262143005777,4.969141278796412,3.020294601589199,2.2878042842492485,1.0098143258788248
0.6585718723293797,1.5455430676835444,3.895285073083907,3.7344908379690405,0.3036366173357458,1.2686937562142628
0.3638569643604531,1.6511602724700098,4.1662559783508595,0.7073383531470968,2.2265788805839772,1.1514263865586911
0.8198786975956543,0.12790329308627496,2.28859261672289,4.351870133758015,2.341191814772145,2.430461171947072
0.2538732766548861,3.295736994721266,4.577057167515573,2.0985051527714798,2.695419598668109,1.4339555404167654
0.974581452488249,5.796816510427471,1.3837285861629751,2.3771381531253435,1.9400998425269884,1.4382317676584815
0.7605511948482083,1.8589582444712094,3.923124167518923,5.863547598657046,1.3799198424668613,2.3939441729685367
0.582154760844938,5.400973885374015,6.059958334378338,5.75301579227845,1.5385555059015794,1.4496370032228716
0.981512611170423,1.9238610910235425,3.1900298770026962,5.509825206213654,0.22742902477687377,2.239510271763719
0.45636329259048913,3.400228195198768,5.936953884588068,0.20424410669639942,0.1600914244130193,2.5203569611232512
0.2178166696933127,1.6141324837488622,6.105380019655185,6.232266764911161,1.7031779159270597,2.7995250133999496
0.3129317400098376,3.4956369761415442,1.4671620391962814,1.8929690331598235,1.8360298646613826,2.5149174587558187
0.615077883302431,2.9940883933303075,5.357659262500526,0.2446620707686345,1.9303662501100103,1.6610265015279784
0.9530042337385761,4.979793091181542,5.26244847991905,2.5841988472684583,0.6027543029194464,2.119579370531696
0.0063564095211855465,2.5367844461570286,5.797184432603999,4.157079858921722,1.4879137869237216,0.6434723601850791
0.6728560300663372,2.7532272389310584,4.979250006071593,4.873312180972043,2.377897105829601,2.5271930463427843
0.627360256475818,0.058343188358775104,0.772332233379718,3.897965006061379,1.8643380702392633,1.0483783553593131
0.9648392427998669,1.3057261520186123,4.232910892269463,2.974402071113077,1.342299422645719,1.2601539413170026
0.5528325374079373,5.463381296318606,2.5587559682138807,0.33020453133167055,1.871373852958127,0.7870089849593502
0.3773729496502397,0.8890725300019323,5.342308341162081,2.101760855218466,2.607140810808906,1.8880763744489484
0.019366313080544595,3.2606391830326213,4.545379346434691,0.9801990338114985,1.162785836492458,0.18176145367712554
0.5552944464318664,2.7372686858558914,4.4062020715078996,5.659770334699895,1.3297808983790533,1.2803595022162007
0.7108780319520034,2.015922406842657,5.313153152787215,0.5737846304691434,1.272741815964656,1.4943898293922864
0.9218987426519748,4.808640383268405,1.2784696725039344,0.2686880782998739,1.775395413770409,2.8328092905050677
0.043458469824900314,2.435333397693463,3.0569172230186235,2.7664991177577853,0.947452917638697,2.7108529386854325
0.8537610479196855,0.8645151018775589,0.4625212359357234,3.3106395901309185,0.9167242542638218,1.5076797528020813
0.4776430008593875,1.3737973931283258,0.43316818355911835,4.547646179901833,0.4622705397260002,1.280569559560444
0.13051541565968938,3.9094179534994162,3.9970643982993153,5.502997979007898,2.38312424215634,1.4598366958394688
0.4824862937979768,2.9409278070663367,3.7141561713503815,4.352083788090614,2.8334392806031565,2.152381162275291
0.4019699916612943,0.5037560833046631,5.872613523767536,4.471163601266146,1.0886126872633652,1.8859398810073764
0.4843452033755885,3.995307201500853,5.961573132726625,1.982941572119593,0.9786432607623926,0.6934596139515873
0.12761819663073015,2.018325918570713,1.3719108374571403,1.7763237251402868,0.7480612999197782,1.6795419944055672
0.7906620398154307,1.3534675987662128,0.7409617285198588,5.375776765256212,1.5242642849428572,2.4091758270993813
0.9483114997704792,5.626276612760276,4.604234114464729,4.120235472058175,1.9345656825070634,0.18887043418592855
0.9156756884977555,6.17898026726189,4.232217229930816,2.860205748287025,1.3573474192687836,2.428375798156017
0.09304601172319615,0.05231753101259665,1.462723609783379,2.3039505796780784,0.881005180999678,0.9945174725945467
0.6271016367678026,3.384100678168798,3.083035696988846,3.19707990917779,1.3756777112812033,1.6276453196549783
0.8693963150093468,2.2584848495145824,3.8386284710542027,5.92657559361452,2.0999193954588904,2.256935886860008
0.9120058494810782,5.235758903941846,0.28729036524840784,0.6159110942820405,2.32843327235292,1.6752057608027386
0.5273466541717414,1.5791774158354042,3.181555388113409,5.862537962627047,1.17965435581908,2.5284980221296443
0.21083272889783766,4.928947375155958,0.9332995437062098,5.041297395994169,0.6280614380778218,2.482543742015836
0.2980202875174459,3.375140295416604,2.5340105394305605,0.17481832204697853,0.4429387566563645,0.9011254960217361
0.09731177841553407,4.884034996845815,2.3926447844826946,5.596192955319773,1.383118132440057,2.6921775039500924
0.5085958978502028,6.084612637225685,1.1759191238915792,4.289987907907365,0.7729445782984374,1.2229801200432298
0.591886595904815,5.665753083476934,3.2777025150563524,5.321276503122156,0.913310185068834,1.2714220891615793
0.9390322274389641,2.4796400797750175,6.186471163327882,3.868324877887404,2.39458886394712,2.3176256951999124
0.9537447835710364,6.124976467686717,4.233053659576898,4.007397398938647,0.7992771708473879,2.360866922755023
0.07115080524896256,0.4054712845448967,4.725885226831434,5.388279031448878,2.1722414599453064,1.9090743087128528
0.3207099201381718,5.715981966619317,5.568583574856388,3.7685607583773884,0.9800977174217564,1.3042690514266586
0.6867051532188755,5.932119490039639,1.2977285539388832,1.9085136556937676,2.0658621952127536,2.419596657765637
0.29464872071425174,4.709220553045556,0.6594518071779125,3.6945074874615713,2.0279016099519827,0.22437597334097686
0.2605901531972761,4.043641668918233,1.5436767089577457,0.6647970366876516,2.3964331079999104,1.0224641366281055
0.6816544423812916,1.4891550336597883,5.427909876026134,2.550623250935077,1.027768927560025,0.46758822533040323
0.6677164098373202,2.187526831229042,0.3987247381375448,0.22840036945419867,1.6241271396554544,1.5745077872837572
0.24569565737117038,1.9500632206237707,2.4650986335796854,5.772742379769767,0.9064965434578183,1.6947620158012733
0.7996527692755852,0.3459000067035316,6.0647634115240185,3.4504579748989896,1.9942933192102252,1.6104900501728217
0.4702084910504768,1.4454603826682226,3.8908307277899468,4.388087064211188,0.7423615151282731,2.3353932944727633
0.7297995398319554,2.6935500812838775,1.52157534682242,2.8264085469051747,0.9340092295755229,0.8435988005215106
0.19354432215167028,1.8649374372943597,0.7168065467251754,1.3010733106279015,0.2498173738929824,1.1536784107913085
0.8416840202992488,3.5349900124543177,1.4808224472627367,4.077323821578465,2.0198336944122537,0.9381041978410422
0.42702986394836606,5.805192869769914,3.028263644287803,1.175508046202022,2.237618648770224,0.7771219044859099
0.08641004863398116,3.4463743622515404,3.2960585161599303,1.0734493035703214,0.9130137243519633,1.0996048667552802
0.1132507980555032,0.8058125810758864,0.8243899922824213,1.0001893671615005,0.6957805257238125,2.567880479742271
0.4961548973955119,2.4048811050880667,3.5598465673698487,1.3511633390690816,0.7412132447512485,1.171653258399612
0.8146783431633238,1.761737066894475,0.5284683763629203,2.18979069933525,1.4490253965224222,1.1347438418509839
0.09251193936646596,4.829263563460357,2.600061262111256,3.273270898272593,2.09023186914304,2.5539908484133993
0.5204491349988424,4.138566626131163,1.8994561689547347,5.618434682730567,1.856456660000981,1.8760270088667899
0.10218574961558113,0.43079109400389465,4.509416745849428,3.991167521601301,1.239208108784804,1.0343833485485145
0.04847277904368941,1.8264996156121154,4.059000129294886,0.7387772828891164,1.8962350421225571,1.5224812430452186
0.5680260403721303,3.1040853520684215,5.752762101490707,2.3386627489272587,1.8776404392659924,1.1837740201796998
0.49142757016942606,5.544695323190144,5.815013778157068,4.523320061532997,1.6220861832071083,2.3001642339642285
0.9616162084614526,5.288080185888246,6.015480761843855,0.07688548644128516,2.6207337817939647,2.0186292101227328
0.052912906173148366,2.941931700561366,1.5681213793987068,2.914660427394627,1.6854262428350177,1.520800132984287
0.12642381588596363,5.360841813446749,2.398052602673273,2.454322745759769,1.6074246129055145,0.8423346160304395
0.33438758971339133,4.143502662585183,3.369385252724739,5.604578619881796,2.262079520806548,1.494391389899347
0.6743340717640021,2.735059748915496,4.834113870988703,0.9101356497525623,0.9818937255219311,2.364443367536886
0.2729699911475374,3.114478953564842,2.493668172873468,2.6769611600077314,0.767933812506335,2.404795059057121
0.9264494054434087,3.787595810229609,6.238612815497526,1.5249532674177706,1.086702431324271,1.8792962801996107
0.6470365789889446,0.7124775882719561,1.0742840878253137,4.737413204265624,2.0091716960542767,1.5136943110226704
0.7111698184987605,0.5660560004349627,5.877624911700481,1.4949635670496257,2.4166767953243427,0.7377192939736851
0.04982066869923596,1.903845883656963,4.596052915571401,2.633132545794765,1.2473845293120096,1.6990578376445267
0.6413464867079245,6.279581411561737,0.10947061235407696,6.021272014416282,1.037415940021756,1.0683685463477652
0.3581808175682827,2.19685979158956,2.076872257319888,0.7291944740949949,1.0981198515533337,2.704867918934513
0.976654011173662,3.403292426654623,3.7728577727706023,1.4098383687881497,2.5080153348224967,2.5997060237748317
0.03261854252027108,5.876569772834441,5.541720023396855,3.21419127169881,1.5558456046006721,1.547552240142531
0.668962919277102,5.195051610074683,3.871939344241101,0.44612809263506986,0.6869236479901236,2.8523336126195074
0.5456533185682071,1.1705130129492711,2.398367121084749,0.48020867909917125,0.274523499227611,1.8176220678973047
0.6728466334443516,6.075588670293868,1.7054215058795021,3.990593086920275,1.6655263368847406,3.0356423984158596
0.7784720737673383,3.3068030691914854,1.8940079997602792,3.421147816653962,2.775257859719339,0.5659625146428116
0.8795903712583852,3.443948626299796,3.5540489042042243,1.501451640236792,1.3297897280632545,3.0092931687704123
0.8639760638909757,3.9679653212021186,5.20222981046699,0.5570032211648202,2.3047403859583984,0.38714902834278553
0.42654314606073773,5.732350125493073,2.680859636988157,0.6819515879465426,0.8627025525302486,1.4170143848709513
0.23227736942072874,1.879299803815648,0.21401922773178328,3.475865966647047,2.417467734207199,1.5850359524955762
0.7936649231641395,1.0876205132005266,0.5505220972717658,4.099077883018173,1.9387364785055503,2.244674661216731
0.3944600093126934,1.2348721281123503,1.540053279770441,5.1695132541804805,0.7774572008625165,1.3425686007393036
0.3917886314857114,0.41990882539538477,1.5967478133656687,2.2830167792371645,1.3903817924952717,2.6689567009406727
0.7138764247752368,3.8468733237710255,1.0458727473727103,4.827655103081423,0.3949560059054663,1.1458764059476496
0.06639285313002086,2.7616181889532627,0.49071257579193095,1.256657074286676,0.6541797190571521,1.059335766427107
0.9535909890679135,5.704471850371511,4.266184974779958,5.124192766257477,1.5481337595316493,2.917332768764047
0.22445792287985966,3.337870230290553,2.1242339693763266,5.063813199228173,2.3495904916101136,2.1443474670115945
0.2880538639414708,0.9834831658047478,0.5515830104640053,1.7912646314675962,1.3237177058477103,2.3952394584153662
0.8852111672711517,2.9428205138509678,5.400504441721786,4.127936072829096,1.7911504888725094,1.7433147218076717
0.37444594187020463,3.398926580282048,3.8451870728391158,5.896289076042658,0.8756498664816958,1.416419366062595
0.5616208885393493,2.4071555271739142,1.6381027320995267,3.9310372442799313,1.333150294431966,1.0515936643854964
0.01645825843636317,4.466029899866125,3.5790275774773845,3.286058156869353,1.624490623185379,2.9466829559795733
0.7346062321938993,2.0993200232275493,3.3190257537645116,3.939880125924602,1.6509323282271946,1.7797883554131935
0.860877248973035,5.879047197724067,3.748751076490469,6.159848847393803,0.28127314091907113,1.4716324066168278
0.8598903491419547,5.945135471988484,0.028510469084584246,5.743130308265781,1.1312237396668978,0.47198527087974596
0.9215593427289965,3.9896962008177335,3.6139042946511517,5.74810505894005,2.6466120541940397,0.9093279813512011
0.972023564285483,4.178073535097097,4.128437485243023,5.388401483500171,1.457719676171393,1.138315267127934
0.16700457059567997,2.7894126694153085,5.333073335462581,0.44110468914856493,1.9321310191689731,0.8687663966913916
0.915512893886847,4.814307603195364,1.8981150555805948,5.0030878580395255,0.09199040255653987,1.5874827443736879
0.621800795294863,2.042924021268598,2.2223516193516852,5.440796736966112,1.5175936372819152,0.4519066776759573
0.31858935934719157,5.376488378367188,1.167307269592746,3.9717301549163633,0.72553189381961,2.6313978859392306
0.6482901856858507,1.026894324037158,5.392063793827038,1.6791076520615547,0.6502140180565247,2.1986505087381247
0.5923230561127409,1.760909799989085,4.869098062826349,3.88401968102439,1.7514630685101562,1.959739837223886
0.8272261819314336,0.39876766921091,5.686475807052267,5.549458870417898,0.514435208384291,1.9103461679209415
0.8840432949609494,4.273208181543948,1.3450378443582283,2.6571768427653297,1.221158667746304,2.63828592146761
0.8156662043846956,2.8858077708349055,3.2608501287890044,2.4835178210195585,1.4214390303700093,1.5868529125075965
0.3070257676890076,0.015257759400853615,0.8011057781519618,0.31269075733200746,2.042872681007687,2.084830638997974
0.020584231530145103,4.852927404754437,2.288279774924181,0.657258816730525,0.6276637905775307,0.9639312658431126
0.48438096034366385,1.9702602297828937,0.06323562321411003,2.6906186042478075,1.0116756134495752,0.6094932305357007
